state_fips,county_fips,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous,anom_ndvi_jun,anom_ndvi_jul,anom_precip_sum_jun,anom_precip_sum_jul,anom_tmean_jun,anom_tmean_jul,anom_tmax_jun,anom_tmax_jul,anom_tmin_jun,anom_tmin_jul,anom_soil_moisture_jun,anom_soil_moisture_jul,anom_pct_continuous,year_trend,state_fips,state_IA,state_IL,state_NC,state_NE,trend_pred
17,021,0.8692275303437806,0.9174032607131379,151.61546406426288,56.02254002186175,23.086416910268177,25.305376447414947,28.252116218920857,30.83521109347102,17.920717644263746,19.775515110449433,0.3177695437685207,0.32607408029879914,2.849765489597782,61.867751092631345,22.935247771574748,14.01082441613185,22.75752910311224,187.99371257041165,1.9560534234496096,0.08543985619817647,0.23700816320187934,0.08493302592492447,28.7012703801618,-53.23998929408453,0.10025494650030708,0.7035690654120543,-0.6480429322465362,0.5401207090810125,0.8485953272858104,0.8663563279917348,-0.004111576970386388,0.03515849570727414,-0.057081980345422986,16,17,False,True,False,False,58.5282348130645
17,023,0.8057239359421208,0.8916680797177154,191.05071177573146,107.72736375459978,22.742633081422973,25.076857524821087,27.773783566099624,30.557521179822103,17.711482739574294,19.596162920711592,0.37923603361778974,0.36304391048572693,2.280674533383393,60.94551530425108,18.839486591999822,17.74523164426703,22.623220929030772,179.88702861153155,2.5737274677988977,0.1316532051282052,0.17350456880021947,0.059197844929501975,68.13651809163038,-1.5351655613465027,-0.2435288823448971,0.47505014281819413,-1.1263755850677697,0.26243079543209547,0.6393604225963578,0.6870041382538936,0.05735491287888267,0.07212832589420193,-0.010868631415394264,16,17,False,True,False,False,58.5282348130645
17,025,0.7413815005790697,0.8650078616413737,204.75038892319083,121.12451992793437,23.608207769961208,25.927702151893694,28.96019454911069,31.460882048491914,18.256220962734343,20.394492287176963,0.43857189328541807,0.4169644674117786,2.160674848994644,60.70827296833791,17.966475256656523,15.448830365756152,22.814888040526363,148.33027762481083,2.7054810378267145,0.4026006130120766,0.10916213343716841,0.032537626853160195,81.83619523908975,11.861990611988091,0.6220458061933378,1.3258947698908017,0.060035397943295266,1.1657916641019064,1.184098645756407,1.4853335047192644,0.116690772546511,0.12604888282025362,0.26007877646847716,16,17,False,True,False,False,58.5282348130645
17,027,0.6541817046972067,0.8522154462362167,106.72488526608123,62.521475287295644,23.925670720636276,26.33831645033273,29.10909466897101,31.700657358243674,18.74224687980848,20.975945846257122,0.4457156803113695,0.43000587384538935,2.4037556990320263,60.864069616463304,18.631030024866373,14.342203105225138,23.416615750703023,138.42610169639795,1.8582164511982109,0.20580113839963596,0.02196233755530541,0.01974521144800323,-16.18930841801985,-46.74105402865064,0.9395087568684062,1.7365090683298376,0.2089355178036172,1.4055669738536665,1.6701245628305443,2.066787063799424,0.12383455957246242,0.13909028925386435,0.0632793018560365,16,17,False,True,False,False,58.5282348130645
17,029,0.8160095709840887,0.8964535297264308,245.80138317830162,71.97177426686642,22.683271369811393,24.891595188406043,27.558311163773528,30.340763514331694,17.808231694004206,19.442403233580198,0.33955884810996073,0.31759682526318267,2.8022714965575077,61.284834723411834,22.169533065345576,16.866112784044464,22.34210864102731,207.90095028010177,1.8898364741906168,0.0777583325482421,0.18379020384218736,0.0639832949382173,122.88718949420054,-37.29075504907986,-0.30289059395647655,0.28978780640315094,-1.3418479873938658,0.0456731299416866,0.7361093770262706,0.5332444511224992,0.017677727371053664,0.02668124067165767,-0.06476350399535735,16,17,False,True,False,False,58.5282348130645
17,033,0.7856231877298229,0.8787384115285588,190.30998772461197,72.66399910128271,23.130584208864274,25.347097520345073,28.124635035945502,30.60913291183571,18.136533408724375,20.085032968425132,0.384751762200928,0.3797615696985476,2.3215422876043186,60.87422280973344,18.57728081484275,17.636550695194753,22.666366600004668,154.06024371661528,2.4931408129980577,0.2271394886135184,0.15340382058792157,0.046268176740345335,67.39579404051089,-36.59853021466357,0.1444222450964041,0.745290138342181,-0.7755241152218915,0.3140425274457037,1.0644110917464396,1.1758741859674338,0.06287064146202093,0.08884598510702257,0.08461765206991895,16,17,False,True,False,False,58.5282348130645
17,035,0.7758078615960289,0.8890115708434077,213.83462280103737,80.90452387847355,22.7256583388045,24.97466800009237,27.60308025287937,30.362252760500507,17.848236648868866,19.58704970602087,0.40587312420416805,0.3998272342885242,2.2134893286010664,60.969552447957426,18.7106184687435,18.217166093961392,22.37949211134963,185.26432201015643,2.368472972833187,0.15740829575618037,0.14358849445412758,0.05654133605519418,90.92042911693629,-28.358005437472727,-0.2605036249633699,0.37286061808947935,-1.2970788982880244,0.06716237611049891,0.7761143318909305,0.6778909235631723,0.08399200346526098,0.10891164969699918,0.014886459212580916,16,17,False,True,False,False,58.5282348130645
17,037,0.77846175628004,0.8788560657674835,164.28806251409662,101.33569137423098,20.737720350232298,23.53330033928722,26.09705134769499,29.615134002215928,15.378389350436684,17.451435786002133,0.32036679388332967,0.25303225548201463,5.133728151970578,63.17602215578883,21.729065174160883,29.90354045677271,22.34426953648977,252.94204200918867,1.8452151683740377,0.060053219941252955,0.1462423891381387,0.04638583097927007,41.373868829995544,-7.926837941715306,-2.2484416135355723,-1.068507042715673,-2.803107803472404,-0.6799563821740797,-1.6937329665412513,-1.4577229964555656,-0.001514326855577397,-0.037883329109510366,-0.0824686166023465,16,17,False,True,False,False,58.5282348130645
17,039,0.8323954323422392,0.9105402376841355,218.40333091361666,41.77228203117055,22.07827978131084,24.569867440311082,26.951069409587554,29.753443949649057,17.205490176383318,19.386267748993387,0.3227452973599999,0.28679293798426797,3.4149013223560822,61.640369278897715,25.02137318297949,15.529934360748744,22.93291925579066,220.5954691238002,1.8797281312180476,0.08358839206396218,0.20017606520033793,0.07807000289592203,95.48913722951558,-67.49024728477573,-0.9078821824570298,-0.03193994169181025,-1.94908974157984,-0.5416464347409509,0.1333678594053822,0.47710896653568824,0.0008641766210928381,-0.00412264660725703,-0.058933444479637276,16,17,False,True,False,False,58.5282348130645
17,041,0.7596146188501757,0.9058171699364538,214.9868036253053,55.33921985095761,22.764814867045782,25.049107813588932,27.86990023134807,30.720491532468323,17.659729307722717,19.377697027232035,0.3427833422517461,0.31411946609706637,3.2894234968788707,62.2287796688296,24.508400677134095,19.76762473229862,22.392550234117152,201.0879701557252,1.4193304712999275,0.09722804951955968,0.12739525170827437,0.07334693514824031,92.07260994120422,-53.92330946498867,-0.22134709672208785,0.44730043158604005,-1.0302589198193246,0.42540114807831486,0.5876069907447814,0.4685382447743365,0.020902221512839048,0.02320388150554137,-0.04529378702403977,16,17,False,True,False,False,58.5282348130645
17,045,0.798025870082083,0.9118754204131729,218.95183437899115,73.37196934696756,22.34301156328035,24.662004740846907,27.414186998116303,30.094245904039184,17.271836152474183,19.229728413391204,0.34434954055061023,0.30053309834657554,2.8716381010240144,61.491155826000494,22.07302833140618,17.07212906425818,22.548088220335256,203.16362319683049,1.8532129837186044,0.09230447728806093,0.16580650294018173,0.07940518562495946,96.03764069489007,-35.89055996897872,-0.6431504004875208,0.06019735884401456,-1.4859721530510903,-0.20084448035082403,0.19971383549624733,0.3205696309335053,0.022468419811703166,0.009617513755050544,-0.050217359255538524,16,17,False,True,False,False,58.5282348130645
17,047,0.8515947727615794,0.893913799578616,178.70045626878272,114.91380696421724,23.73792715901208,26.159346674573083,29.49023433730794,31.985118852319673,17.9856203077599,20.33354134275317,0.4048121267860156,0.39986131974297534,2.1435032957596127,59.82341248872547,17.949655668394133,15.7701509263155,23.06484042302171,133.69846831774137,2.784534980942313,0.23799120845151334,0.21937540561967805,0.06144356479040258,55.78626258468164,5.651277648270963,0.7517651952442108,1.5575392925701905,0.5900751861405453,1.6900284679296647,0.9134979907819627,1.42438256029547,0.08293100604710851,0.10894573515145034,0.09546937190791388,16,17,False,True,False,False,58.5282348130645
17,049,0.7757968697739094,0.887979823596349,218.10453226554523,104.56464775348604,22.9738528944941,25.330223158775365,28.078340738924325,30.773573739006856,17.869365089979045,19.88685168007593,0.430007342272371,0.4183264619395288,2.1981289294641004,60.45124515934726,18.25992155699828,14.952123607005614,22.693971965036035,176.76263086455862,2.3764729712584733,0.14937067329780687,0.14357750263200808,0.0555095888081355,95.19033858144415,-4.697881562460239,-0.012309069273769069,0.7284157767724722,-0.8218184122430685,0.47848335461684854,0.7972427730011091,0.9776928976182333,0.1081262215334639,0.12741087734800383,0.006848836754207416,16,17,False,True,False,False,58.5282348130645
17,051,0.7226532506057434,0.8567389735809576,199.42797525832913,52.65372113759804,23.371837117355405,25.66929283943083,28.382710775335116,30.977981033585245,18.360963466323586,20.36057080595486,0.43481099733921685,0.41602180949132694,2.3076935282549247,60.58227750007698,18.717726625424607,14.38852981555321,23.25852706897235,169.69591106500917,2.3252308206300114,0.2038174690287805,0.09043388346384207,0.02426873879274416,76.51378157422805,-56.60880817834824,0.3856751535875347,1.0674854574279387,-0.5174483758322772,0.6828906491952367,1.2888411493456502,1.4514120234971628,0.11292987660030979,0.12510622489980194,0.06129563248518105,16,17,False,True,False,False,58.5282348130645
17,053,0.7401248018767078,0.8922067316517579,218.82242039400327,43.970674023315375,21.695364057954574,24.262690973476715,26.77131370295008,29.943185361986597,16.619414343674418,18.582170804077,0.3315264662391745,0.28878226920043476,4.071371511268046,63.57726343436564,27.845470177516052,20.300038886145952,23.196304294947467,228.0522229255191,1.76928134105277,0.08094049906579537,0.10790543473480652,0.05973649686354443,95.9082267099022,-65.29185529263091,-1.290797905813296,-0.3391164085261771,-2.1288454482173123,-0.35190502240341104,-0.452707973303518,-0.32698797838069993,0.00964534550026741,-0.0021333153910902403,-0.06158133747780409,16,17,False,True,False,False,58.5282348130645
17,055,0.7571328084102005,0.8686170901868372,68.39089779775439,118.67308863188752,24.30872889631031,26.624993838725608,29.748023509235143,32.15681758380412,18.86943441239025,21.093144547642186,0.44700020655112854,0.4175054757506302,2.5251841095359553,59.12378067648773,18.606181099003415,13.91325848935466,23.32684214369579,132.81506858699132,2.7597841603016153,0.47067035218520503,0.12491344126829917,0.03614685539862372,-54.52329588634669,9.410559315941242,1.3225669325424398,2.0231864567227156,0.8478643580677492,1.861727199414112,1.797312095412316,2.183985765184488,0.12511908581222148,0.12658989115910518,0.3281485156416056,16,17,False,True,False,False,58.5282348130645
17,057,0.8257749738017629,0.8864266496912747,236.2305012383553,33.51867902108686,22.20538580001899,25.09173537187358,27.542019786315237,31.02122728888555,16.868751737651728,19.162210660526625,0.32372727868439266,0.24809897603753936,3.48624990046607,61.420873116177994,21.547046922593218,17.35705730560805,23.30212849732807,184.64898650551797,3.158873774926853,0.07398780359993883,0.1935556066598616,0.053956414903061245,113.31630755425421,-75.74385029485941,-0.7807761637488788,0.48992798987068653,-1.358139364852157,0.7261369044955437,-0.20337057932620795,0.25305187806892704,0.0018461579454855936,-0.04281660855398564,-0.06853403294366063,16,17,False,True,False,False,58.5282348130645
17,059,0.8604430724662236,0.8911761019887581,100.97105318388047,167.11884946066627,23.655729269286066,25.828824861050062,28.972699200817658,31.082397057239984,18.338759285016224,20.57521648907719,0.35743190116893175,0.3418413673797026,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.4194000343590305,0.22822370532432235,0.058705867200544604,-21.943140500220608,57.85632014471999,0.6695673055181963,1.22701747904717,0.0725400496502644,0.7873066728499758,1.2666369680382878,1.6660577066194904,0.03555078043002469,0.05092578278817761,0.27687819781543105,16,17,False,True,False,False,58.5282348130645
17,061,0.8518868651542322,0.9013025472476925,106.98429013516508,71.26814041703969,22.766559138936902,25.563839980478207,28.32089612388375,31.24085952880951,17.212222275825958,19.88679137353256,0.3250444446113292,0.3065419245959423,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.10582277135399393,0.21966749801233088,0.06883231245947907,-15.929903548935997,-37.99438889890659,-0.21960282483096805,0.9620325984753144,-0.5792630272836448,0.9457691444195007,0.1400999588480225,0.9776325910748618,0.00316332387242213,0.015626340004417316,-0.03669906518960553,16,17,False,True,False,False,58.5282348130645
17,063,0.7903121360180527,0.8922072694598673,224.56795826434254,58.25960558945584,21.653225602891432,24.827514678397122,26.780943132627712,30.43576037096011,16.52550810883286,19.21923837378657,0.30276174342559836,0.2593849971139303,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.09331520991098317,0.15809276887615142,0.05973703467165381,101.65376458024146,-51.002923726490444,-1.3329363608764382,0.22570729639422993,-2.1192160185396816,0.14066998657010288,-0.5466142081450762,0.3100795913288721,-0.019119377313308705,-0.031530587477594685,-0.04920662663261628,16,17,False,True,False,False,58.5282348130645
17,065,0.8369357343653374,0.8850129087468822,85.92286707462668,129.31250090382707,23.83021513711978,26.18153146361297,29.335142554204,31.690439950320357,18.32528764505153,20.672590810938235,0.4346349795963064,0.4132522196926043,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.30599426893550813,0.2047163672234361,0.05254267395866874,-36.9913266094744,20.04997158788079,0.8440531733519094,1.5797240816100775,0.43498340303660754,1.3953495659303492,1.253165328073596,1.763432028480537,0.11275385885739936,0.12233663510107928,0.16347243239190867,16,17,False,True,False,False,58.5282348130645
17,067,0.8407173347027344,0.8991660544484255,231.18755253141487,51.417542980429886,22.327345375308216,25.463572698963898,27.370499799864085,30.95611049386783,17.28419110830089,19.97100469751709,0.32710888713975994,0.2424427843190598,3.2737783749990355,61.3389428911706,22.67507270700355,14.402700552323871,24.529161096052135,195.442644742854,2.472719335651615,0.08452809146624209,0.20849796756083305,0.06669581966021199,108.27335884731379,-57.844986335516396,-0.6588165884596542,0.8617653169610051,-1.5296593513033088,0.6610201094778212,0.21206879132295597,1.06184591505939,0.0052277664008528735,-0.0484728002724652,-0.05799374507735737,16,17,False,True,False,False,58.5282348130645
17,071,0.8490327932492082,0.9014461823471492,202.3921906043275,75.22139846629423,22.111551255259066,25.035652021893007,26.94485990795184,30.419958241210537,17.27824248021107,19.65130966802883,0.32348634579955904,0.23725936469371292,4.569635347417705,60.708685386131215,22.058341629100564,19.51147129664532,24.286238206278284,195.68388101657507,2.628852179173131,0.04340908143433698,0.21681342610730692,0.06897594755893577,79.47799692022643,-34.04113084965205,-0.8746107085088042,0.4338446398901148,-1.9552992432155527,0.12486785682052925,0.20612016323313398,0.7421508855711316,0.0016052250606519713,-0.05365621989781208,-0.09911275510926248,16,17,False,True,False,False,58.5282348130645
17,073,0.8129922487251833,0.9020358658105686,244.44366042104434,66.83670883180149,21.63658435598257,24.670969204850316,26.9653286286389,30.38064829146984,16.307840012480536,18.961263555654263,0.3260306245847211,0.22633944505818057,4.509874391685518,61.23970099056965,23.548857069313936,20.127429845604784,23.35107067053306,216.727217125112,2.5284797572616653,0.056025843144095575,0.18077288158328197,0.06956563102235513,121.52946673694326,-42.42582048414479,-1.3495776077852994,0.06916182284742334,-1.9348305225284932,0.08555790707983135,-0.7642823044973994,0.05210477319656448,0.004149503845814029,-0.06457613953334443,-0.08649599339950388,16,17,False,True,False,False,58.5282348130645
17,075,0.7491682094281994,0.8967268585067331,190.86258371686503,61.0126213588308,21.419905750811154,24.053042972282622,26.651047398869846,29.849299146177835,16.188764282442463,18.25675759694202,0.33169752141222414,0.30055752539795033,4.153499671337348,63.48942676956941,25.928106694409156,27.268638271186916,23.056299085699195,203.4780698799007,1.746051631975748,0.0951067895759735,0.1169488422862981,0.06425662371851959,67.94839003276395,-48.24990795711548,-1.5662562129567164,-0.5487644097202704,-2.249111752297548,-0.44579123821217337,-0.8833580345354726,-0.6524011855156786,0.009816400673317072,0.009641940806425331,-0.047415046967625954,16,17,False,True,False,False,58.5282348130645
17,077,0.7920213575930243,0.8733930179450106,75.71593414880816,226.61500086618972,24.036905841170928,26.50436943395507,29.36284774422253,31.985800773503367,18.710963889914836,21.022906595055215,0.3554004669923735,0.3370844472158088,3.448456174544042,57.46617812581776,19.695103755255197,18.916742192086108,23.920531724212456,140.48721347567223,5.095365204983857,0.6075871350341855,0.15980199045112298,0.04092278315679709,-47.19825953529292,117.35247155024344,1.0507438774030575,1.9025620519521773,0.46268859305513743,1.6907103891133595,1.6388415729369008,2.1137478125975164,0.03351934625346642,0.046168862624283824,0.46506529849058603,16,17,False,True,False,False,58.5282348130645
17,079,0.7613202812057459,0.8819261504256103,240.12712047321742,67.64293141046518,23.043530335077683,25.34457888891407,27.885353023831563,30.511090536742884,18.2017076502096,20.178036018523557,0.4106586085316784,0.3988364821986148,2.258840366652952,61.29542646636891,18.523176426659703,17.310824719520863,22.527129219000052,161.093934586909,2.761123367916903,0.24791013409404863,0.1291009140638446,0.04945591563739682,117.21292678911634,-41.6195979054811,0.057368371309813426,0.7427715069111791,-1.0148061273358309,0.21600015235287628,1.1295853332316632,1.2688772360658582,0.08877748779277134,0.10792089760708978,0.10538829755044918,16,17,False,True,False,False,58.5282348130645
17,081,0.7312696071212108,0.8670222820785877,97.67222062696344,76.17381109650762,23.70959619557405,26.155192999609035,29.1579187322569,31.677813478180557,18.261273844050837,20.63253798291218,0.44723542486282997,0.4198260709446661,2.3223164782046823,58.51502148496646,17.410219775191056,14.684402862124246,23.10075959744194,149.5204880231739,2.733129858252375,0.4161467394349305,0.0990502399793095,0.0345520472903742,-25.241973057137642,-33.08871821943866,0.7234342318061806,1.5533856176061427,0.2577595810895055,1.382723093790549,1.1891515270729016,1.723379200454481,0.1253543041239229,0.12891048635314112,0.27362490289133107,16,17,False,True,False,False,58.5282348130645
17,083,0.8373842350946232,0.8964188207117376,101.74228696113732,99.59961159778776,23.40927535476646,26.23138639348386,28.743516799687278,31.571540377587908,18.07503388276074,20.89120623992935,0.34173302773276854,0.3117694643433397,2.782235667908949,60.50128254361685,19.073851562071887,17.473542604090838,24.097901258089763,178.28405429267303,4.378062211313636,0.09923407427080701,0.20516486795272193,0.06394858592352415,-21.171906722963755,-9.662917718158525,0.4231133909985907,1.629579011480967,-0.15664235148011585,1.2764499931979003,1.002911565782803,1.9820474574716513,0.019851906993861468,0.020853879751814686,-0.04328776227279245,16,17,False,True,False,False,58.5282348130645
17,085,0.7994300063543854,0.8783358550037851,180.0471460306052,59.06241595519077,20.595252258925388,23.92553605033114,26.072655638426568,29.673825427352224,15.117848973352528,18.177215734639727,0.3547800763427164,0.29003831749469305,5.424496523754808,61.96769336899428,19.51204130795249,24.262089115940316,25.220400319159484,256.79087372426847,5.056325087536416,0.03246321559603437,0.16721063921248414,0.04586562021557161,57.132952346504126,-50.20011336075551,-2.390909704842482,-0.676271331671753,-2.827503512740826,-0.6212649570377842,-1.9542733436254078,-0.7319430478179711,0.03289895560380934,-0.0008772670968319463,-0.11005862094756508,16,17,False,True,False,False,58.5282348130645
17,087,0.8575076048079221,0.8894484445789103,154.09747380483054,257.5851306040559,24.04621824824573,26.390014554659256,29.233762300939556,31.571067361517485,18.858674549160895,21.208932118493713,0.3551540797232271,0.3422315617171919,3.0709061065851766,55.48410020507479,17.502431960132125,17.751091219731492,23.06098657700089,155.63683661507153,5.03438572996981,0.5624802751233924,0.2252882376660208,0.05697820979069679,31.183280120729464,148.32260128810964,1.0600562844778594,1.7882071726563638,0.33360314977216277,1.2759769771274776,1.7865522321829594,2.299773336036015,0.033272958984320034,0.05131597712566688,0.4199584385797929,16,17,False,True,False,False,58.5282348130645
17,089,0.7780340954253794,0.8718561925149511,162.33679026582834,162.22486171975504,20.71089516953184,23.748094856220497,26.164279018667198,29.782002332388352,15.257511479282082,17.714155752997193,0.32161084519475885,0.2640464877198556,4.84090625288357,63.37933141017046,20.502242799421012,33.81169025268958,21.859465066171296,248.90948761209384,2.2967874862219455,0.06682269038979177,0.14581472828347808,0.039385957726737586,39.42259658172726,52.96233240380876,-2.2752667942360283,-0.8537125257823952,-2.7358801325001956,-0.5130880520016561,-1.814610837695854,-1.195003029460505,-0.000270275544148213,-0.026869096871669385,-0.07569914615380768,16,17,False,True,False,False,58.5282348130645
17,091,0.7356762273634655,0.8922810643316472,196.82230969978832,97.23106070909,21.342248356619844,24.06993079492998,26.635984816945484,29.93590970425991,16.048511892925582,18.203920273172162,0.2741148033668238,0.23479211400268804,4.161752693729512,63.511627958165526,22.857714565241945,34.55118707106259,23.00478670957526,198.44025905412488,1.9843409740207405,0.0886234460592161,0.1034568602215642,0.05981082954343375,73.90811601568724,-12.03146860685628,-1.6439136071480256,-0.5318765870729116,-2.2641743342219094,-0.3591806801300983,-1.0236104240523538,-0.705238509285536,-0.047766317372083256,-0.05612347058883696,-0.05389839048438336,16,17,False,True,False,False,58.5282348130645
