state_fips,county_fips,ndvi_mar,ndvi_apr,ndvi_may,precip_sum_mar,precip_sum_apr,precip_sum_may,tmean_mar,tmean_apr,tmean_may,tmax_mar,tmax_apr,tmax_may,tmin_mar,tmin_apr,tmin_may,soil_moisture_mar,soil_moisture_apr,soil_moisture_may,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous,state_fips,state_IL,state_NC,state_NE,trend_pred
31,069,0.23421309345683666,0.2479578824644664,0.26619684651211356,5.827794111742597,12.782164506248188,34.10428194015911,8.526451562274971,9.43064405814526,14.581381136069758,18.414079299665545,17.888679331213424,22.46445640950986,-1.361176121021775,0.9726087458616988,6.6983058465936285,0.12108611952956692,0.11006291448864251,0.13524746074273666,2.1607418509898473,75.29511748009617,17.946270165045554,49.722629327088335,21.278857312116084,1156.3801748434155,3.358587866635239,0.04670880682203703,31,False,0,True,0.0
31,083,0.2733358100845627,0.3123854915156191,0.3118449240485015,0.37338655776182245,25.052439336525875,60.82512327689453,9.108612175205609,11.939671437735893,16.832039309762475,18.95405462847119,20.665932908391316,25.033120336561357,-0.736830291007071,3.213409947952833,8.630958326312438,0.17864051781310655,0.2120383628552577,0.231805122164864,2.199740379758236,68.59466819123416,21.27743483714674,33.47492595797784,22.89268534000594,654.8332131307021,2.848181744492091,0.02711596903910408,31,False,0,True,0.0
31,085,0.2685070135532462,0.2862534947438378,0.3110208896205899,0.5907832575464881,20.858733879195242,80.10535119205733,9.45863725696871,10.796904275026892,15.602927119741972,19.753117228113947,19.679182850211063,23.594553869200933,-0.8358425972047794,1.9146256894873077,7.61130036245082,0.14715138755174614,0.14542091813314198,0.19603030925447887,2.0266018424199825,73.02879063284747,18.705415382619243,45.16208522985515,20.83166551559067,922.5028304658534,3.655173981878872,0.046582132088719995,31,False,0,True,0.0
31,087,0.2704610113556534,0.2970302298439088,0.29496344271802344,0.0007659929924225576,17.30126229295409,77.18160871089809,10.013395827109576,11.514457907149438,16.33673958026306,20.483881834885437,20.790989399960377,24.389191112828847,-0.45709025602959735,2.2379265714117826,8.28428809888055,0.16950198840887207,0.18357824010894144,0.2297650133103847,2.0041126816150445,75.14044457361138,20.393464084233333,40.43773161530315,21.301539662173276,876.0787388257089,3.3453190477727692,0.045699990535656286,31,False,0,True,0.0
31,095,0.2996170917426154,0.3854653376665175,0.42975064644514016,8.704321606596636,96.3402929251663,129.81635132048953,8.48899352753169,13.061284851099568,17.315046941777567,17.64436843057668,20.838327252782925,25.223130209983793,-0.6663813938250766,5.284242476812159,9.406963699321375,0.26175722080343516,0.3127435671002997,0.2841352537074808,2.7048615809041725,66.75274699390016,27.924501747159155,17.361886492132967,25.59256827676666,436.12882069661936,2.9024276415249517,0.020000784344484098,31,False,0,True,0.0
31,101,0.25810852513872007,0.27241525925749865,0.28288908617443,7.1803777690542345,24.020310890958676,59.56122307181737,8.637708764670062,9.637663965256298,14.859762810340623,18.7004400988495,18.428375688531442,23.046159620567895,-1.4250225321326175,0.8469521973544414,6.673365938093277,0.15184321486407612,0.14898179315496582,0.16327332210727996,2.104469411579636,73.90547559632725,17.98090057210989,48.0308686962354,20.50935210008199,1025.6552742661545,2.88595353667232,0.04335797606101288,31,False,0,True,0.0
31,105,0.23317616663826465,0.24649010604194826,0.2551395711378129,12.570629295380185,2.928773701502525,48.172207844489996,7.957790552078389,7.97047961058318,12.963669437064315,17.338721310967806,16.915692340835104,20.87780581881977,-1.4231401508965986,-0.9747330420352781,5.0495331559790575,0.18176073568087417,0.1536353466159831,0.20800616091107121,2.0405056916506963,76.53299323291981,17.682484771416892,50.89133665486415,20.916335507610203,1501.9297338633576,2.399074871400863,0.06921482673284202,31,False,0,True,0.0
31,111,0.2779766891912683,0.3067186877265538,0.3524659143080454,4.107828288544112,26.89059751551851,73.85898548150634,8.459646555860902,9.733058204467504,15.072935536774844,18.737326183739114,18.570318162609386,23.453825188552813,-1.8180330852634485,0.8957982499077765,6.692045801353586,0.13239780852549118,0.11940354713554213,0.14260173292899458,2.455652524821026,71.32488248965899,17.950621766744792,50.73061512536982,20.968582124856177,909.2905606556096,3.1856781291699465,0.011080886123254217,31,False,0,True,0.0
31,123,0.25665773793127444,0.2748461467645176,0.27941716239608677,10.092114442426322,9.323495670613811,42.92780980359017,8.421808171101413,9.048444447325036,14.109068045760687,18.3488799508874,17.747461884112745,22.318368667872626,-1.5052635635120377,0.34942695568201293,5.899767423751381,0.17231940515298136,0.14027257613473826,0.1813083191616274,2.1416138990105194,76.04032344051043,17.39684877689816,49.24942400666242,22.03339356857719,1219.3885748512469,3.3832758536036134,0.04456041271997235,31,False,0,True,0.0
31,129,0.29517543705595883,0.37502025588365545,0.4081388636907918,4.533065027482684,52.81869652251014,89.63872007821024,8.65116334642683,12.470235505952711,17.19979446386778,17.8233623164878,20.561309188940207,25.090189878154753,-0.521035677776044,4.3791618474273815,9.309399258277942,0.20788442515976718,0.2650027012472478,0.2564680352503469,2.741961928492468,68.03180096826236,26.57950085283284,20.619891358648907,26.115709222273125,524.1745995961411,2.4767735482164768,0.07296833269744372,31,False,0,True,0.0
31,135,0.2635293078988146,0.2818331792784343,0.28681410322168016,7.039035174326388,25.545355894413692,61.90220495429936,8.918386799262413,9.830745925420652,15.013406400104968,19.226347199283158,18.823952802381864,23.22980408919692,-1.3895736498243938,0.8375390778816104,6.797008802614801,0.1739859702756361,0.1751280021896563,0.20520169696316234,1.98905726267429,73.67847760953869,18.03831106220211,49.59031320003667,19.65023118772308,1034.0220915749069,2.264436919186968,0.03925224957033787,31,False,0,True,0.0
31,145,0.269234660204595,0.2959163494895964,0.30851972673697536,0.0,18.811486120799056,67.69606658075048,9.789732067966039,11.595388978622754,16.685372851672415,20.2474247359934,20.753466316565895,24.76147373031036,-0.6679605435615603,2.43731163062084,8.609271890766822,0.17346476802396926,0.19942090737159748,0.22986468527697124,2.103244910752581,72.32961603210515,20.569181133511808,41.266745207291656,21.223818651628054,783.5969502254202,3.2309748461390027,0.02816075221549896,31,False,0,True,0.0
31,157,0.22966361267289323,0.26235736606105664,0.2791931183495193,14.069618766291876,12.033976775866014,42.3756492605105,9.119420225953847,9.33315136604478,14.74682588346001,18.692961213632394,17.921264076983732,22.81007560912216,-0.45412067182267213,0.7450387432187131,6.683576092993708,0.18915602733152867,0.15210866832473163,0.19171222200686439,2.160087671931516,77.31728570973175,17.328295511689863,50.17402469257955,22.612355709784293,1261.8075474614727,2.951918815426219,0.02367810162496776,31,False,0,True,0.0
31,161,0.2831606809371836,0.29650212872438975,0.34407754577701305,10.623790644862744,21.56361571574563,38.539981721413255,7.6258127883319204,8.330640500041204,14.134137278892934,17.110373389810935,16.44650401675788,21.87985375035695,-1.8587478125828596,0.2147770237190332,6.388420818743696,0.1451835976322684,0.14292558927883922,0.15425772454026257,2.8031213444437597,73.9633287994937,19.588429004730504,45.55157405004,22.654559510547312,1163.3375952217916,3.4457805516791256,0.009743552061136012,31,False,0,True,0.0
31,181,0.28485571647132046,0.35032745025585177,0.3670531715676109,2.704764508488528,58.831818223727915,69.86765846466855,8.495542136386689,12.001076036558214,16.899671460931177,17.82545780373296,20.288780750692688,24.899021603267705,-0.83437350158275,3.7133713569502214,8.900321440983191,0.1940624212769063,0.24104897680688014,0.24360880085499817,2.6566292296306955,68.25338482888631,23.719963910903203,27.126421381910255,25.147359414514323,574.2197198920175,2.980316540397921,0.019356533925026276,31,False,0,True,0.0
